frame.time_delta,frame.time_epoch,ip.dst,ip.proto,ip.src,ip.ttl,ip.version,udp.dstport,udp.srcport,udp.length,udp.payload,udp.time_relative,udp.time_delta,ssdp,http.host,http.request.full_uri,http.request.line,http.request.method,http.request.version,Label
1.00E-06,1607886072,0,17,4,255,4,1900,39159,102,3,101.54712,0.407944,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,31150,102,3,104.906164,1.504929,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,18163,102,3,105.822026,0.148225,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,36737,102,3,104.159886,4.381735,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,47872,102,3,100.640625,2.238333,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,15964,102,3,102.724773,1.213996,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,24990,102,3,100.613073,2.568346,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,13519,102,3,104.892685,2.264165,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,37917,102,3,98.722465,0.578124,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,15740,102,3,105.795254,1.892794,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,49698,102,3,103.499008,1.933422,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,64109,102,3,105.829601,1.761393,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,51486,102,3,106.501632,0.592003,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,49884,102,3,103.429279,0.781077,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,34833,102,3,106.461918,5.6735,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,46641,102,3,105.111481,2.922567,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,43950,102,3,104.033553,0.350619,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,59377,102,3,105.156184,0.615553,1,1,1,1,1,1,1
0,1607886072,0,17,4,255,4,1900,65260,102,3,99.831355,2.179102,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,44156,102,3,104.492259,3.033044,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,40235,102,3,106.398175,3.057366,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,35067,102,3,105.103961,1.469983,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,62579,102,3,104.465852,2.793339,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,48579,102,3,106.40694,0.11628,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,40793,102,3,102.164232,1.444644,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,36345,102,3,98.933634,3.70247,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,30116,102,3,106.430696,1.015161,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,44150,102,3,105.391051,1.183922,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,55550,102,3,101.710197,5.259139,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,50133,102,3,104.784015,0.390654,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,64802,102,3,102.037785,2.874801,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,42058,102,3,102.790456,1.446941,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,25362,102,3,104.33785,1.347572,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,53681,102,3,104.730263,0.914131,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,40445,102,3,105.014139,1.220723,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,59566,102,3,104.771096,1.239383,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,54832,102,3,105.306897,0.289732,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,51420,102,3,105.981058,4.073008,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,78,102,3,104.87525,3.29041,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,36404,102,3,101.331761,0.634251,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,15195,102,3,103.153658,4.044784,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,58013,102,3,104.928299,1.06352,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,56182,102,3,106.274165,0.818966,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,50974,102,3,105.625426,0.408565,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,51325,102,3,106.334296,0.161394,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,34464,102,3,104.801666,0.141371,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,29926,102,3,106.3706,1.579859,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,36776,102,3,103.467499,10.934473,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,40530,102,3,103.66897,1.301417,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,50193,102,3,105.302081,0.523495,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,28406,102,3,106.315964,2.20892,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,47674,102,3,97.115578,2.614642,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,147,102,3,105.172431,0.331012,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,33044,102,3,104.813329,0.107607,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,39294,102,3,106.304175,0.120612,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,44701,102,3,99.361604,0.252169,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,37731,102,3,106.559887,1.748012,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,52664,102,3,105.405188,2.393075,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,40428,102,3,104.888545,2.343269,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,19440,102,3,104.472573,0.347093,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,46206,102,3,106.166983,1.542299,1,1,1,1,1,1,1
0,1607886072,0,17,4,255,4,1900,41988,102,3,105.559326,0.834252,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,33817,102,3,105.821332,1.778119,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,8462,102,3,105.407752,2.660992,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,50915,102,3,106.126314,0.711153,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,36884,102,3,104.050408,1.474198,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,41368,102,3,105.43107,0.717407,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,16679,102,3,106.142311,1.105787,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,39033,102,3,99.702753,1.272063,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,27213,102,3,101.309756,1.726029,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,17160,102,3,106.285415,0.632065,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,26877,102,3,103.611281,1.36955,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,61844,102,3,101.778545,0.435379,1,1,1,1,1,1,1
0,1607886072,0,17,4,255,4,1900,8996,102,3,105.619167,2.992916,1,1,1,1,1,1,1
0.000583,1607886072,0,17,4,255,4,1900,35617,102,3,103.319237,0.221609,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,34571,102,3,104.699332,5.215062,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,63694,102,3,100.580681,2.240685,1,1,1,1,1,1,1
0,1607886072,0,17,4,255,4,1900,23847,102,3,97.011471,5.387179,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,10779,102,3,105.904878,3.178438,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,36181,102,3,105.668903,5.265206,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,17679,102,3,99.432557,0.369223,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,19504,102,3,101.159561,5.428093,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,60106,102,3,98.701828,2.388547,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,39905,102,3,105.570454,5.007282,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,64768,102,3,102.39216,1.01847,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,27831,102,3,94.306643,0.403436,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,62861,102,3,105.218341,5.72908,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,41274,102,3,105.878893,3.554156,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,59907,102,3,105.473866,4.247153,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,62690,102,3,106.155599,0.436898,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,55913,102,3,104.475143,1.499075,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,37067,102,3,104.998382,1.145668,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,24134,102,3,99.023762,2.157579,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,9442,102,3,104.502792,0.14569,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,30796,102,3,106.181944,0.610106,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,8597,102,3,100.126106,0.11787,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,24192,102,3,105.762456,4.32189,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,54177,102,3,104.626375,1.025787,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,62176,102,3,105.353312,9.686657,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,12236,102,3,101.929331,3.764523,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,25512,102,3,101.498868,3.111975,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,63428,102,3,106.169413,5.886844,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,31468,102,3,99.757685,0.802664,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,18319,102,3,103.256236,2.713011,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,12895,102,3,105.189465,0.155768,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,38764,102,3,98.872304,0.762721,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,9655,102,3,100.525241,2.031386,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,13947,102,3,102.350867,0.21419,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,12988,102,3,104.769807,2.745333,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,40560,102,3,101.687884,0.587194,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,15134,102,3,106.17979,2.471767,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,43602,102,3,99.543727,0.364495,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,26968,102,3,104.793746,0.364549,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,12080,102,3,101.490484,0.537489,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,7253,102,3,105.674761,0.411357,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,34430,102,3,98.335682,0.540799,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,64341,102,3,104.93947,3.04475,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,7512,102,3,105.997848,2.386662,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,19744,102,3,103.271276,0.866196,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,63940,102,3,106.537883,5.814762,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,9959,102,3,103.781625,0.341757,1,1,1,1,1,1,1
0.000491,1607886072,0,17,4,255,4,1900,10110,102,3,105.091287,1.663403,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,7132,102,3,104.736005,5.049977,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,27449,102,3,94.607098,1.445535,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,44372,102,3,106.50609,1.857205,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,9730,102,3,105.275331,2.375621,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,7691,102,3,103.725108,6.498657,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,38934,102,3,100.601845,4.380013,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,9609,102,3,104.643432,3.556976,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,12802,102,3,106.342737,0.210665,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,3819,102,3,106.353194,1.108554,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,61350,102,3,105.189321,0.572714,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,37641,102,3,101.903474,3.000698,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,10325,102,3,106.382119,4.539079,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,50938,102,3,106.111723,1.266853,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,6706,102,3,105.02879,4.256232,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,49410,102,3,105.694366,0.369544,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,42776,102,3,104.747787,0.222981,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,35942,102,3,105.833605,0.068704,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,39967,102,3,99.853838,0.886265,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,64027,102,3,104.955498,1.644949,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,61634,102,3,105.310496,3.938233,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,15315,102,3,104.039335,2.430975,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,51083,102,3,106.602406,4.477113,1,1,1,1,1,1,1
0.000379,1607886072,0,17,4,255,4,1900,63844,102,3,104.360046,0.898543,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,5659,102,3,103.518442,1.263519,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,25233,102,3,104.810331,0.834159,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,38984,102,3,106.281442,6.31664,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,27676,102,3,105.67635,4.10302,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,49144,102,3,105.275142,9.908033,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,39850,102,3,105.971921,1.055768,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,53161,102,3,105.212839,5.237279,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,34113,102,3,104.099627,5.331103,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,41633,102,3,104.15127,1.445109,1,1,1,1,1,1,1
0,1607886072,0,17,4,255,4,1900,27015,102,3,103.769393,0.374946,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,52085,102,3,104.409282,3.547755,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,45643,102,3,105.10399,4.009314,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,57769,102,3,103.622392,0.44182,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,2074,102,3,105.801781,1.665571,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,65007,102,3,101.744463,1.153074,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,46165,102,3,106.58052,3.955742,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,48316,102,3,105.610864,9.826111,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,6552,102,3,106.023654,1.906879,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,29799,102,3,102.205754,2.298714,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,47530,102,3,105.709903,0.294973,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,2021,102,3,99.211253,2.001699,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,31944,102,3,105.345244,1.231122,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,43356,102,3,101.205809,4.36679,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,33385,102,3,106.460597,0.754982,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,60942,102,3,103.857394,3.209526,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,43323,102,3,103.282855,2.060386,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,17272,102,3,106.343334,0.884436,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,18418,102,3,102.95221,0.457558,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,52425,102,3,105.791453,1.106228,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,6983,102,3,106.488716,2.751592,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,42337,102,3,103.257464,8.208413,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,9515,102,3,102.665625,0.42643,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,42930,102,3,104.672492,1.731083,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,55630,102,3,102.446666,4.569445,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,49341,102,3,105.711638,2.07032,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,56958,102,3,106.380044,0.291858,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,36568,102,3,106.124957,0.186757,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,54803,102,3,104.927034,1.035752,1,1,1,1,1,1,1
0,1607886072,0,17,4,255,4,1900,62735,102,3,106.323554,11.116521,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,32868,102,3,104.874341,0.417336,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,48837,102,3,106.128945,5.112604,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,28631,102,3,105.243279,1.206919,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,59561,102,3,105.975277,9.451361,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,28431,102,3,105.355867,0.618289,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,28933,102,3,97.703668,1.436057,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,61975,102,3,104.912371,0.606963,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,18459,102,3,105.633769,0.22126,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,45929,102,3,104.437459,3.078726,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,31816,102,3,104.031697,0.147499,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,39255,102,3,105.645955,7.208197,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,23012,102,3,105.656901,3.619163,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,45139,102,3,106.603926,9.054704,1,1,1,1,1,1,1
0,1607886072,0,17,4,255,4,1900,32327,102,3,104.37519,3.550599,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,23458,102,3,106.184433,0.943777,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,9718,102,3,105.669103,0.180098,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,35373,102,3,106.470072,8.362776,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,42907,102,3,103.145706,8.167519,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,9089,102,3,104.845647,1.386417,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,25913,102,3,94.67404,3.555166,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,29677,102,3,106.380992,0.100627,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,7893,102,3,106.472051,2.531807,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,1733,102,3,106.117401,0.964757,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,27406,102,3,102.659379,2.36736,1,1,1,1,1,1,1
0.000371,1607886072,0,17,4,255,4,1900,57314,102,3,103.43979,0.153881,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,48739,102,3,104.727136,0.504727,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,62853,102,3,104.553237,2.946435,1,1,1,1,1,1,1
0,1607886072,0,17,4,255,4,1900,56912,102,3,104.232802,2.220477,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,24771,102,3,101.428966,2.667595,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,11011,102,3,95.770794,1.640493,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,16810,102,3,98.736164,1.889354,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,46086,102,3,103.855691,0.251998,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,17266,102,3,106.367415,5.032908,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,5839,102,3,103.166176,13.56145,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,54383,102,3,99.397899,4.374407,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,53579,102,3,102.365115,2.245207,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,57706,102,3,105.401381,4.880771,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,65071,102,3,106.01396,1.106993,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,12513,102,3,99.690823,1.821251,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,48402,102,3,104.889999,10.264709,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,41850,102,3,104.965597,17.740635,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,34552,102,3,106.622944,1.547368,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,48755,102,3,105.295467,1.690773,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,56480,102,3,105.868366,3.594442,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,3382,102,3,103.921919,2.532219,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,37244,102,3,103.50172,0.990031,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,49735,102,3,101.456981,0.773715,1,1,1,1,1,1,1
0,1607886072,0,17,4,255,4,1900,32553,102,3,105.836723,3.140172,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,3219,102,3,105.11042,4.701308,1,1,1,1,1,1,1
0,1607886072,0,17,4,255,4,1900,46109,102,3,106.583986,0.161213,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,46018,102,3,103.236845,1.298882,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,15550,102,3,104.432142,4.860856,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,23157,102,3,106.020807,2.66869,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,35838,102,3,103.839761,0.32085,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,4249,102,3,105.427842,3.605363,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,26431,102,3,100.991769,0.27608,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,61158,102,3,100.822185,0.50608,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,16677,102,3,105.371494,4.197063,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,57025,102,3,100.225799,1.910832,1,1,1,1,1,1,1
0.000349,1607886072,0,17,4,255,4,1900,65460,102,3,102.53046,0.705207,1,1,1,1,1,1,1
6.00E-06,1607886072,0,17,4,255,4,1900,6762,102,3,106.344468,0.850022,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,53068,102,3,104.404376,0.739546,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,65471,102,3,103.007275,2.607683,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36830,102,3,105.653612,0.536489,1,1,1,1,1,1,1
